Latitude,Longitude,Pays
18.6225816,121.0977982,Philippines
18.6247916,-90.1344612,Mexico
18.6333419,-95.6824958,Mexico
18.662829,74.1037354,India
18.6700461,78.0705398,India
18.7051216,79.5069183,India
18.722242,83.8701358,India
18.7237006,84.0504847,India
18.7773268,75.3425671,India
18.7921722,99.2442546,Thailand
18.797377,82.7132186,India
18.8002158,78.913738,India
18.8019782,78.5893947,India
18.8141275,100.8557803,Thailand
18.8172832,97.8485912,Thailand
18.818536,-95.8371399,Mexico
18.8289738,78.8420534,India
18.8401569,-96.3129068,Mexico
18.848622,76.3350074,India
18.849689,79.6472312,India
18.8564133,79.7934437,India
18.856525,-97.314899,Mexico
18.8835083,84.4033228,India
18.8872897,83.6572167,India
18.9243776,75.1799724,India
18.9288824,100.1604148,Thailand
18.934968,74.6128482,India
18.9386929,83.4927213,India
18.9444369,-103.9065212,Mexico
18.9547433,-88.1685583,Mexico
18.9776804,-88.4268428,Mexico
19.0286397,73.9106255,India
19.0453059,74.994,India
19.0462231,-100.0315046,Mexico
19.0576195,-97.7299134,Mexico
19.0954506,74.7686433,India
19.1078174,98.8005812,Thailand
19.1407281,-97.466066,Mexico
19.1582525,78.8814735,India
19.1636277,74.6265037,India
19.1663994,75.2618532,India
19.1704959,-96.1267608,Mexico
19.176884,-98.2324679,Mexico
19.1853301,73.3225073,India
19.193422,-88.1024148,Mexico
19.205132,-103.8098933,Mexico
19.21559,-98.3861686,Mexico
19.2267541,84.7501095,India
19.2287472,101.062004,Thailand
19.2439015,74.9334652,India
19.2468047,76.2454427,India
19.2530461,-98.1573446,Mexico
19.2623489,74.5135671,India
19.2701355,-98.9317406,Mexico
19.2803548,-88.0981502,Mexico
19.2845803,76.773511,India
19.2895132,76.4874434,India
19.290955,-104.2500535,Mexico
19.2973874,-96.9262107,Mexico
19.2982512,-99.1731324,Mexico
19.2999484,-81.1877572,Cayman Is.
19.3047124,-88.2486767,Mexico
19.3163083,83.9390862,India
19.3410513,-99.1596445,Mexico
19.3415028,-102.3654633,Mexico
19.3695135,-88.3336119,Mexico
19.3700896,-89.8886711,Mexico
19.3725461,-98.0295776,Mexico
19.375716,74.4681868,India
19.3761259,74.4831052,India
19.3934641,100.453024,Thailand
19.4128205,-102.1166781,Mexico
19.4163735,73.485226,India
19.4423991,-89.0193254,Mexico
19.4434134,-102.4586436,Mexico
19.4613749,85.0819797,India
19.4770932,-98.8172561,Mexico
19.4820806,76.3880097,India
19.4958386,-96.3295661,Mexico
19.4975983,-103.4031999,Mexico
19.5046319,-154.9533946,United States of America
19.5087555,-69.9415525,Dominican Rep.
19.5179824,-155.9198235,United States of America
19.527624,-99.0301517,Mexico
19.5361039,-98.6202791,Mexico
19.537551,98.2222793,Thailand
19.5652006,-102.2860663,Mexico
19.5776377,76.1925069,India
19.5831431,79.0898205,India
19.5963667,96.9871183,Myanmar
19.6002385,-98.9990877,Mexico
19.6040779,-98.9754066,Mexico
19.6051892,-98.3026255,Mexico
19.6066216,-98.963728,Mexico
19.6093504,85.0850451,India
19.6134182,76.6880384,India
19.6366217,74.1252245,India
19.6437521,-98.4729005,Mexico
19.6467843,98.0944902,Thailand
19.6547024,74.6720847,India
19.6624384,-88.4450039,Mexico
19.7113871,75.958367,India
19.7205342,-98.9590293,Mexico
19.7321591,78.9152008,India
19.7332193,78.9250835,India
19.7361986,79.1717184,India
19.737984,98.828917,Thailand
19.7391739,-88.3642414,Mexico
19.7560473,-98.9638375,Mexico
19.7621485,84.4538722,India
19.7684698,-98.9517883,Mexico
19.770946,-89.2837979,Mexico
19.7831132,73.1631947,India
19.7926638,-89.3325425,Mexico
19.7939618,-99.2404135,Mexico
19.7970105,78.7952558,India
19.8561335,86.0177133,India
19.8856043,-87.84481,Mexico
19.8997319,76.26691,India
19.9003602,-90.4457378,Mexico
19.9017281,-99.3665107,Mexico
19.92775,-155.69134,United States of America
19.9463362,79.2127172,India
19.978134,-98.6241127,Mexico
19.999894,77.1058681,India
2.0176233,39.7962061,Kenya
2.1104265,117.813397,Indonesia
2.1414789,103.4783116,Malaysia
2.2005171,117.74902,Indonesia
2.2491543,102.3483853,Malaysia
2.2967162,111.8961676,Malaysia
2.3315094,-75.5978718,Colombia
2.3341192,102.5060007,Malaysia
2.3793786,-60.5519423,Brazil
2.4232432,-61.3445221,Brazil
2.4438891,-76.1874071,Colombia
2.4469914,-76.1810593,Colombia
2.4475893,-76.6135989,Colombia
2.5092643,102.1663227,Malaysia
2.5349786,99.7024217,Indonesia
2.5544789,-51.3111049,Brazil
2.572448,112.3413406,Malaysia
2.6025237,98.7071076,Indonesia
2.628506,103.7195809,Malaysia
2.6368597,98.9255004,Indonesia
2.6574436,97.9980106,Indonesia
2.6787843,98.9342762,Indonesia
2.6842953,-60.7854655,Brazil
2.7185396,-61.5111774,Brazil
2.824762,-60.3984319,Brazil
2.8809154,-60.8767113,Brazil
2.9200818,98.7676612,Indonesia
2.9256819,-75.272538,Colombia
2.971605,99.2834338,Indonesia
2.9801951,101.3460697,Malaysia
20.0005152,-101.8817125,Mexico
20.010776,79.9821962,India
20.010947,-88.9959553,Mexico
20.0192627,73.8596409,India
20.029199,-102.5665194,Mexico
20.0441091,-99.4393574,Mexico
20.0444906,79.3296558,India
20.0448373,99.8759814,Thailand
20.0516698,73.1745487,India
20.0552188,84.2060402,India
20.0712851,85.3412065,India
20.0736745,-97.0526689,Mexico
20.0794382,77.2499412,India
20.0927245,-99.3943985,Mexico
20.0972751,83.092044,India
20.1030432,-101.1645965,Mexico
20.1115491,84.3679986,India
20.1168467,-104.4626534,Mexico
20.1291994,-99.0903625,Mexico
20.1432733,74.233271,India
20.1519115,78.1521044,India
20.159068,76.93614,India
20.1612741,-90.0713031,Mexico
20.161656,85.5023904,India
20.180534,72.7990955,India
20.1809956,-104.8169445,Mexico
20.1908243,-102.0908792,Mexico
20.1932478,82.2382993,India
20.199217,77.9856643,India
20.2017698,75.6696148,India
20.2037216,-98.8728494,Mexico
20.2085885,-89.2159219,Mexico
20.2119311,-89.6641385,Mexico
20.2234323,-97.5950342,Mexico
20.2242377,76.797722,India
20.2713202,85.5627055,India
20.27458,86.1377762,India
20.2790298,75.9498811,India
20.2812401,85.8257825,India
20.2900335,-98.6876364,Mexico
20.2937036,-86.9622254,Mexico
20.29517,-101.8447799,Mexico
20.2970592,76.1330502,India
20.2992888,100.2290365,Thailand
20.3019384,79.5495772,India
20.324475,81.0637565,India
20.3245728,-89.1306568,Mexico
20.3612895,76.0781284,India
20.3903034,73.5885423,India
20.3916224,-99.0852651,Mexico
20.4042786,-89.2779359,Mexico
20.4096171,82.2448889,India
20.4438873,-105.2801397,Mexico
20.4580305,-86.9858863,Mexico
20.4692622,76.5646568,India
20.4732628,-99.2111346,Mexico
20.4811001,78.0323902,India
20.4835663,-87.7224984,Mexico
20.4943033,80.0226291,India
20.5030797,-103.5864942,Mexico
20.5033654,-99.5551497,Mexico
20.5055511,82.8017127,India
20.5070214,78.7870218,India
20.5123182,78.0210182,India
20.5131756,78.027776,India
20.517602,78.3132593,India
20.5227798,-90.1338965,Mexico
20.5257182,80.8325958,India
20.5475829,-105.2747968,Mexico
20.5516276,74.0325745,India
20.561055,-87.168815,Mexico
20.5715475,-88.4333328,Mexico
20.5783039,-89.711277,Mexico
20.5840993,77.6508173,India
20.5892869,77.9540759,India
20.5994926,79.7865187,India
20.6018368,-103.7839827,Mexico
20.6292298,76.5278301,India
20.6350173,-101.680297,Mexico
20.6615317,-98.7750131,Mexico
20.6687904,76.3336638,India
20.669624,-101.8935102,Mexico
20.6704785,-101.2101933,Mexico
20.6713013,78.6191501,India
20.6720721,76.6017309,India
20.6722716,-103.7106967,Mexico
20.6735439,-103.7015626,Mexico
20.6762612,81.816308,India
20.6782843,-99.5672129,Mexico
20.7121664,-156.251485,United States of America
20.7246537,-101.9376935,Mexico
20.7276651,84.9829762,India
20.7318859,105.6455803,Vietnam
20.7340569,-100.7739503,Mexico
20.7465062,-89.4816764,Mexico
20.7551377,78.3963318,India
20.7626823,73.3694225,India
20.7634775,-105.3660684,Mexico
20.7639664,78.2281038,India
20.8130227,73.2366232,India
20.8193465,75.2281286,India
20.8219673,-104.0586713,Mexico
20.8250039,-101.8643224,Mexico
20.9034031,71.0558883,India
20.9159385,-86.8765153,Mexico
20.9558561,78.2943151,India
20.9866157,84.5707909,India
20.9869737,85.804782,India
21.0078311,-89.5873169,Mexico
21.0138639,104.7053987,Vietnam
21.01461,79.36447,India
21.021071,85.1464637,India
21.0241308,-102.1614604,Mexico
21.02462,-101.8914341,Mexico
21.027066,-104.1674084,Mexico
21.0435941,105.8451227,Vietnam
21.0527596,82.4337634,India
21.0602295,73.5061906,India
21.0661847,-104.5566822,Mexico
21.085619,-98.4052165,Mexico
21.086944,-156.775959,United States of America
21.0880455,-97.9615146,Mexico
21.1023169,75.5518676,India
21.1212224,73.1151246,India
21.1242936,-89.35223,Mexico
21.1253615,-98.4121532,Mexico
21.1335862,76.29094,India
21.1406553,-98.250517,Mexico
21.1468427,80.779134,India
21.1518033,-98.4077033,Mexico
21.1530849,-98.3918804,Mexico
21.1540546,77.2315881,India
21.1770014,79.6458818,India
21.1916933,-88.6911915,Mexico
21.2051269,106.2487592,Vietnam
21.208005,70.146683,India
21.2205762,75.0094612,India
21.2501423,81.1932523,India
21.2562714,69.9623063,India
21.2931518,-98.416678,Mexico
21.3425066,-102.3414107,Mexico
21.3541698,-87.7491827,Mexico
21.3666576,-101.5241125,Mexico
21.4148617,75.3186531,India
21.4159403,72.1639732,India
21.4188393,81.6746297,India
21.4324387,-101.912008,Mexico
21.432799,81.3442661,India
21.4469626,-102.019043,Mexico
21.4587895,80.174312,India
21.4782806,73.4345479,India
21.4862518,109.1129032,China
21.4981344,79.779504,India
21.4995545,73.7961947,India
21.5048038,86.1796352,India
21.5120544,82.04681,India
21.524595,-158.0374413,United States of America
21.5294278,77.7461135,India
21.5544573,72.1587643,India
21.5591418,75.4142696,India
21.5653713,84.1275738,India
21.574902,-98.7966766,Mexico
21.5786101,-104.6922062,Mexico
21.5808225,69.8756879,India
21.5902944,71.366639,India
21.6115813,-102.6027238,Mexico
21.6174207,73.0955467,India
21.6183366,73.034598,India
21.6279013,87.5017393,India
21.633557,40.4272055,Saudi Arabia
21.6457009,74.4820267,India
21.674927,87.1309698,India
21.6804831,73.1713172,India
21.6846522,82.0775561,India
21.6906726,-102.0371187,Mexico
21.7020083,81.3852195,India
21.7082886,71.7581463,India
21.7352095,82.6204973,India
21.7450745,74.8742694,India
21.7589467,80.0596368,India
21.7591859,82.9047444,India
21.7619445,78.2675543,India
21.7689154,81.5060287,India
21.7759886,-99.9155608,Mexico
21.7858313,-98.9827557,Mexico
21.787659,84.981538,India
21.7950142,-102.784758,Mexico
21.8083838,-102.344029,Mexico
21.8136234,-105.3270795,Mexico
21.8193613,75.4604957,India
21.8244004,80.2049545,India
21.82748,71.8084913,India
21.8276457,78.3968884,India
21.8427429,-100.4876324,Mexico
21.8489028,78.447211,India
21.8492918,-97.7496207,Mexico
21.8493553,79.1451967,India
21.8572495,72.8608309,India
21.8608327,83.4761154,India
21.879923,77.8719959,India
21.8800701,71.1513465,India
21.8823378,75.1740902,India
21.8841519,76.9266227,India
21.8987843,82.4362883,India
21.9044841,83.4618178,India
21.9193277,-98.8062635,Mexico
21.9215348,-101.9694717,Mexico
21.9294993,74.94577,India
21.9406195,74.9465359,India
21.9580722,70.9694902,India
21.9618062,72.8333178,India
21.9660219,87.8254821,India
21.9798966,-100.0477905,Mexico
21.9829179,-100.6871938,Mexico
21.9829214,-100.8735591,Mexico
21.9944026,82.4974217,India
22.0123413,120.7730395,Taiwan
22.0329258,70.2137474,India
22.0369497,-102.2692118,Mexico
22.047331,75.8740523,India
22.0528657,-102.5426762,Mexico
22.0674928,79.313323,India
22.0685787,90.73286,Bangladesh
22.0722886,86.2199322,India
22.0725719,86.2203447,India
22.0726736,-159.3308022,United States of America
22.0806145,-98.6447202,Mexico
22.0893089,73.8432226,India
22.0948117,72.6565631,India
22.1034783,81.7913147,India
22.1080888,77.9198404,India
22.126212,72.8573062,India
22.1285214,-102.0498079,Mexico
22.1338111,80.3881457,India
22.1446287,76.4619004,India
22.1590429,72.970926,India
22.1625452,85.407716,India
22.1632962,70.7392139,India
22.1745971,79.7083418,India
22.1825013,-101.5941738,Mexico
22.1853188,-105.2732921,Mexico
22.1907963,-103.2287653,Mexico
22.19316,-98.3083516,Mexico
22.2023089,69.966989,India
22.2155251,73.8484102,India
22.2159529,-97.944852,Mexico
22.2215453,105.4531047,Vietnam
22.2283834,90.7127219,Bangladesh
22.2374059,-102.3310912,Mexico
22.2434126,114.1579823,Hong Kong
22.2482254,75.1819621,India
22.2597361,88.4445146,India
22.2689874,-101.0811067,Mexico
22.2812139,70.0853546,India
22.2863516,70.9868419,India
22.2948831,70.9986226,India
22.2994115,79.6607724,India
22.3026335,86.1520929,India
22.3190484,72.6235645,India
22.3316088,73.3664735,India
22.3345485,70.7510371,India
22.3459551,73.1691999,India
22.3766715,82.1092683,India
22.3777678,90.5907082,Bangladesh
22.3793551,75.1099622,India
22.3901162,83.9753428,India
22.3938402,70.1085187,India
22.3975378,74.0949364,India
22.4063577,120.5913857,Taiwan
22.4114922,90.3244159,Bangladesh
22.4173663,70.5475286,India
22.4463315,-100.5263373,Mexico
22.4497717,-99.2076171,Mexico
22.4539231,-97.9033859,Mexico
22.4568254,120.4937951,Taiwan
22.4667222,83.6281536,India
22.4875461,73.8014612,India
22.4905383,120.3867068,Taiwan
22.497564,82.5408127,India
22.499251,88.6009915,India
22.5238451,89.58781,Bangladesh
22.5384577,80.8536755,India
22.5427179,-99.0661206,Mexico
22.5452138,82.813659,India
22.5506501,-100.4795447,Mexico
22.5508273,75.7945359,India
22.5521452,90.5026704,Bangladesh
22.5561049,99.9295807,China
22.5840543,-101.1729652,Mexico
22.5954966,-102.0728052,Mexico
22.5989016,-98.3623821,Mexico
22.6010559,75.3140869,India
22.6037539,79.7706714,India
22.6131417,70.6627288,India
22.6191353,72.9417999,India
22.623427,79.2153029,India
22.6235728,89.1209543,Bangladesh
22.627608,-102.0522317,Mexico
22.6360491,-100.3219919,Mexico
22.644396,70.3737345,India
22.6510634,88.4209618,India
22.6575584,70.9790047,India
22.675308,70.3033375,India
22.6992983,72.8488891,India
22.7050216,76.4264042,India
22.7109006,75.1970332,India
22.7188134,75.0481402,India
22.7254597,78.3556771,India
22.7272704,73.8128445,India
22.7318966,-105.6222126,Mexico
22.741763,88.4033336,India
22.7469468,-103.0117285,Mexico
22.7501504,-100.4937765,Mexico
22.7590965,79.717344,India
22.7771287,90.3058147,Bangladesh
22.7821126,92.0370481,Bangladesh
22.7845262,91.8836294,Bangladesh
22.7895638,-101.0986094,Mexico
22.7896986,88.8755777,India
22.804824,-103.1367128,Mexico
22.8332468,88.484509,India
22.8523813,90.2082782,Bangladesh
22.8853907,73.5683373,India
22.8964828,91.3618397,Bangladesh
22.8982874,75.9754042,India
22.9226279,89.5382713,Bangladesh
22.9388581,88.5122233,India
22.9393626,90.8357361,Bangladesh
22.9463937,86.601207,India
22.9678746,90.0794258,Bangladesh
22.9724919,73.5197458,India
22.9763719,78.7928188,India
22.9767696,120.3607952,Taiwan
22.9894171,69.7048649,India
23.0135661,78.9446962,India
23.0148054,78.5097331,India
23.0185543,89.401637,Bangladesh
23.0194698,72.5905454,India
23.0284567,78.7839594,India
23.0298217,-105.9648326,Mexico
23.0410268,-98.7445378,Mexico
23.0497197,120.5580469,Taiwan
23.0510894,82.6479417,India
23.0640979,90.1639185,Bangladesh
23.0787514,120.2029514,Taiwan
23.1042541,71.474731,India
23.1085346,78.6992177,India
23.1182934,91.8715864,Bangladesh
23.1208245,57.6628644,Oman
23.1276666,75.3011421,India
23.1489478,78.3556133,India
23.1558136,69.0903676,India
23.1694203,86.5332813,India
23.1709694,84.5322833,India
23.1911871,76.8390235,India
23.1976376,69.2695633,India
23.2132108,70.257163,India
23.221472,85.9934593,India
23.2279885,73.5431507,India
23.2293491,78.5171962,India
23.2319464,87.1394985,India
23.2407419,91.2513089,Bangladesh
23.2683345,68.9981062,India
23.278864,83.6476413,India
23.2901556,79.2608294,India
23.3031932,84.1412455,India
23.3301284,72.0864325,India
23.3435743,77.0476586,India
23.3438935,82.6787496,India
23.3534291,85.9598649,India
23.3624458,70.5475688,India
23.3684652,91.0572711,Bangladesh
23.3728437,-106.3214068,Mexico
23.3932663,69.8949401,India
23.3986454,-100.7438833,Mexico
23.4022994,72.4254345,India
23.4027784,83.467746,India
23.4031557,72.2886891,India
23.4034345,72.689766,India
23.413998,83.0461511,India
23.4626142,120.5952967,Taiwan
23.4731034,87.4094652,India
23.4768641,-100.612738,Mexico
23.5095288,-99.3456423,Mexico
23.5129918,69.4085956,India
23.5158045,91.4732945,India
23.5365317,83.4846529,India
23.5378857,79.5572806,India
23.5405831,119.5486178,Taiwan
23.5416195,89.8451626,Bangladesh
23.5552699,86.3471588,India
23.6294617,75.0782168,India
23.651054,70.602167,India
23.6623611,-110.4206872,Mexico
23.6872296,76.9693208,India
23.7004303,84.6842344,India
23.7158359,87.7428705,India
23.755167,75.0473687,India
23.765367,75.2425557,India
23.7822768,-98.5361758,Mexico
23.7831514,91.0320435,Bangladesh
23.7867219,69.894887,India
23.7872468,84.4320439,India
23.7875047,91.6465947,India
23.8086014,90.6801239,Bangladesh
23.8119869,80.2407557,India
23.8151185,77.4944078,India
23.8173301,78.7873025,India
23.8237286,88.8624208,Bangladesh
23.8354226,79.4431868,India
23.8429071,-103.017042,Mexico
23.8522832,85.459969,India
23.8579591,90.2702373,Bangladesh
23.8622,-106.8643901,Mexico
23.867364,90.3674407,Bangladesh
23.8779783,-106.6427759,Mexico
23.8932766,85.5854999,India
23.9122642,120.4922989,Taiwan
23.9285089,88.66013,India
23.9363472,84.6177121,India
23.9471883,-104.1291563,Mexico
23.9502168,120.9450102,Taiwan
23.9600251,-103.5896192,Mexico
23.9605753,83.9900925,India
23.9789546,-100.4261401,Mexico
23.9818633,-104.0526911,Mexico
23.9827712,90.581857,Bangladesh
23.9903407,88.6026784,India
23.9950585,-104.6866431,Mexico
24.0079825,76.7338237,India
24.0286016,120.6887841,Taiwan
24.0298619,-103.2353668,Mexico
24.0729095,91.6008876,India
24.072948,87.7201379,India
24.0920252,-110.6373104,Mexico
24.0947354,87.1610257,India
24.0979802,76.8177665,India
24.1089634,-110.290667,Mexico
24.1103587,85.9522318,India
24.1331332,87.8877014,India
24.1427396,78.9238983,India
24.1554879,54.3047088,United Arab Emirates
24.1599232,89.4520032,Bangladesh
24.1672436,86.1995469,India
24.1776081,-110.441168,Mexico
24.182339,87.4567033,India
24.1980341,77.711902,India
24.2074894,120.6269165,Taiwan
24.2115009,86.8661472,India
24.2159227,87.6091489,India
24.2219731,72.0799726,India
24.2351469,83.46853,India
24.2486129,74.1716677,India
24.2698474,81.0499325,India
24.2734091,-110.6230344,Mexico
24.300713,77.1628349,India
24.3030199,76.9170763,India
24.3051009,91.7744555,Bangladesh
24.3070302,85.8182896,India
24.3161189,89.143328,Bangladesh
24.3282046,79.106842,India
24.3318155,86.9514388,India
24.3505785,82.5675605,India
24.3544001,124.1442273,Japan
24.3698546,79.2175842,India
24.3724764,77.4185139,India
24.3910311,83.5985128,India
24.398607,84.2057737,India
24.4124533,76.5721525,India
24.4269022,118.2308736,China
24.432707,77.3285585,India
24.4340846,89.3643616,Bangladesh
24.4408656,87.6960777,India
24.4481434,-104.3658719,Mexico
24.4543451,92.1479699,India
24.4562423,81.7685574,India
24.458231,90.5463868,Bangladesh
24.4856742,86.2946141,India
24.4888876,54.5966242,United Arab Emirates
24.4981299,87.1266809,India
24.5165001,-104.663237,Mexico
24.5393156,80.6587699,India
24.5590129,90.4732919,Bangladesh
24.5643762,74.6553504,India
24.581021,90.9641706,Bangladesh
24.5889596,90.9100043,Bangladesh
24.5898876,88.5774464,Bangladesh
24.6054621,89.4112406,Bangladesh
24.6090616,81.3612826,India
24.6153685,-104.6370844,Mexico
24.6200626,86.3888248,India
24.6219201,79.4912298,India
24.6228997,86.8566549,India
24.6255696,76.6835672,India
24.6315924,121.7520355,Taiwan
24.6327502,-82.9206233,United States
24.6485467,79.3076929,India
24.6584916,87.2805834,India
24.6733664,86.5205762,India
24.6771696,79.090903,India
24.6772745,81.7115262,India
24.6803502,81.7029244,India
24.6823258,75.837522,India
24.6841254,87.699523,India
24.6856763,84.9855097,India
24.693921,81.2327962,India
24.7064163,-103.5636929,Mexico
24.7217506,88.4431127,Bangladesh
24.7236882,88.9294875,Bangladesh
24.7360252,88.1420338,Bangladesh
24.7397584,77.9558737,India
24.7465329,76.4455688,India
